ts,time_minutes
31.102193785531576,219.66666666666666
31.44507992675952,220.0
31.44507992675952,220.33333333333334
31.102193785531576,220.66666666666666
30.759307644303632,221.0
30.930750714917604,221.33333333333334
30.930750714917604,221.66666666666666
30.930750714917604,222.0
30.759307644303632,222.33333333333334
30.759307644303632,222.66666666666666
30.41642150307569,223.0
30.244978432461718,223.33333333333334
30.244978432461718,223.66666666666666
30.58786457368966,224.0
30.244978432461718,224.33333333333334
30.244978432461718,224.66666666666666
30.244978432461718,225.0
30.244978432461718,225.33333333333334
30.073535361847743,225.66666666666666
30.073535361847743,226.0
29.90209229123377,226.33333333333334
29.7306492206198,226.66666666666666
29.7306492206198,227.0
29.7306492206198,227.33333333333334
29.387763079391856,227.66666666666666
29.387763079391856,228.0
29.7306492206198,228.33333333333334
29.559206150005828,228.66666666666666
29.216320008777885,229.0
29.559206150005828,229.33333333333334
29.216320008777885,229.66666666666666
29.216320008777885,230.0
29.216320008777885,230.33333333333334
28.87343386754994,230.66666666666666
28.70199079693597,231.0
29.216320008777885,231.33333333333334
29.044876938163913,231.66666666666666
28.87343386754994,232.0
29.044876938163913,232.33333333333334
29.044876938163913,232.66666666666666
28.530547726322,233.0
28.359104655708023,233.33333333333334
28.70199079693597,233.66666666666666
28.87343386754994,234.0
28.359104655708023,234.33333333333334
28.18766158509405,234.66666666666666
28.359104655708023,235.0
28.359104655708023,235.33333333333334
28.530547726322,235.66666666666666
28.530547726322,236.0
28.530547726322,236.33333333333334
28.530547726322,236.66666666666666
28.359104655708023,237.0
28.359104655708023,237.33333333333334
28.18766158509405,237.66666666666666
28.359104655708023,238.0
28.18766158509405,238.33333333333334
27.84477544386611,238.66666666666666
28.01621851448008,239.0
28.18766158509405,239.33333333333334
27.84477544386611,239.66666666666666
28.01621851448008,240.0
27.673332373252137,240.33333333333334
27.84477544386611,240.66666666666666
28.01621851448008,241.0
28.01621851448008,241.33333333333334
27.673332373252137,241.66666666666666
27.84477544386611,242.0
27.84477544386611,242.33333333333334
27.501889302638165,242.66666666666666
27.501889302638165,243.0
27.501889302638165,243.33333333333334
27.673332373252137,243.66666666666666
27.673332373252137,244.0
27.330446232024194,244.33333333333334
27.673332373252137,244.66666666666666
27.501889302638165,245.0
27.501889302638165,245.33333333333334
27.673332373252137,245.66666666666666
27.501889302638165,246.0
27.159003161410222,246.33333333333334
27.501889302638165,246.66666666666666
27.673332373252137,247.0
27.330446232024194,247.33333333333334
27.501889302638165,247.66666666666666
27.501889302638165,248.0
27.330446232024194,248.33333333333334
27.330446232024194,248.66666666666666
27.501889302638165,249.0
27.330446232024194,249.33333333333334
27.330446232024194,249.66666666666666
27.159003161410222,250.0
27.330446232024194,250.33333333333334
27.159003161410222,250.66666666666666
26.98756009079625,251.0
26.98756009079625,251.33333333333334
27.159003161410222,251.66666666666666
27.159003161410222,252.0
26.98756009079625,252.33333333333334
27.159003161410222,252.66666666666666
26.644673949568304,253.0
26.98756009079625,253.33333333333334
27.159003161410222,253.66666666666666
26.98756009079625,254.0
26.98756009079625,254.33333333333334
26.644673949568304,254.66666666666666
26.81611702018228,255.0
26.81611702018228,255.33333333333334
26.473230878954332,255.66666666666666
26.473230878954332,256.0
26.644673949568304,256.3333333333333
26.644673949568304,256.6666666666667
26.81611702018228,257.0
26.81611702018228,257.3333333333333
26.81611702018228,257.6666666666667
26.98756009079625,258.0
26.644673949568304,258.3333333333333
26.644673949568304,258.6666666666667
26.473230878954332,259.0
26.473230878954332,259.3333333333333
26.98756009079625,259.6666666666667
26.13034473772639,260.0
26.644673949568304,260.3333333333333
26.644673949568304,260.6666666666667
26.644673949568304,261.0
26.30178780834036,261.3333333333333
26.644673949568304,261.6666666666667
26.644673949568304,262.0
26.644673949568304,262.3333333333333
26.30178780834036,262.6666666666667
26.473230878954332,263.0
26.473230878954332,263.3333333333333
26.13034473772639,263.6666666666667
26.13034473772639,264.0
26.473230878954332,264.3333333333333
26.13034473772639,264.6666666666667
26.473230878954332,265.0
26.13034473772639,265.3333333333333
26.13034473772639,265.6666666666667
26.30178780834036,266.0
26.473230878954332,266.3333333333333
26.30178780834036,266.6666666666667
26.30178780834036,267.0
26.473230878954332,267.3333333333333
25.958901667112418,267.6666666666667
25.958901667112418,268.0
25.958901667112418,268.3333333333333
26.30178780834036,268.6666666666667
26.30178780834036,269.0
25.958901667112418,269.3333333333333
26.13034473772639,269.6666666666667
26.30178780834036,270.0
26.13034473772639,270.3333333333333
26.30178780834036,270.6666666666667
25.958901667112418,271.0
26.13034473772639,271.3333333333333
26.30178780834036,271.6666666666667
25.958901667112418,272.0
25.787458596498446,272.3333333333333
25.787458596498446,272.6666666666667
25.787458596498446,273.0
25.616015525884475,273.3333333333333
25.958901667112418,273.6666666666667
26.13034473772639,274.0
25.958901667112418,274.3333333333333
25.787458596498446,274.6666666666667
25.958901667112418,275.0
25.958901667112418,275.3333333333333
26.13034473772639,275.6666666666667
25.958901667112418,276.0
25.958901667112418,276.3333333333333
25.787458596498446,276.6666666666667
25.787458596498446,277.0
25.787458596498446,277.3333333333333
25.616015525884475,277.6666666666667
25.616015525884475,278.0
25.787458596498446,278.3333333333333
25.787458596498446,278.6666666666667
25.958901667112418,279.0
25.958901667112418,279.3333333333333
26.13034473772639,279.6666666666667
25.787458596498446,280.0
25.787458596498446,280.3333333333333
25.444572455270503,280.6666666666667
25.787458596498446,281.0
25.616015525884475,281.3333333333333
25.444572455270503,281.6666666666667
25.958901667112418,282.0
26.13034473772639,282.3333333333333
25.616015525884475,282.6666666666667
25.787458596498446,283.0
25.958901667112418,283.3333333333333
25.958901667112418,283.6666666666667
25.616015525884475,284.0
25.444572455270503,284.3333333333333
25.444572455270503,284.6666666666667
25.444572455270503,285.0
25.616015525884475,285.3333333333333
25.787458596498446,285.6666666666667
25.616015525884475,286.0
25.444572455270503,286.3333333333333
25.616015525884475,286.6666666666667
25.10168631404256,287.0
25.27312938465653,287.3333333333333
25.444572455270503,287.6666666666667
25.27312938465653,288.0
25.444572455270503,288.3333333333333
25.27312938465653,288.6666666666667
25.616015525884475,289.0
25.616015525884475,289.3333333333333
25.444572455270503,289.6666666666667
25.444572455270503,290.0
25.444572455270503,290.3333333333333
25.10168631404256,290.6666666666667
25.10168631404256,291.0
25.444572455270503,291.3333333333333
25.787458596498446,291.6666666666667
25.616015525884475,292.0
25.27312938465653,292.3333333333333
25.27312938465653,292.6666666666667
24.930243243428585,293.0
25.444572455270503,293.3333333333333
25.444572455270503,293.6666666666667
25.444572455270503,294.0
25.10168631404256,294.3333333333333
25.10168631404256,294.6666666666667
25.444572455270503,295.0
25.10168631404256,295.3333333333333
25.444572455270503,295.6666666666667
25.10168631404256,296.0
25.616015525884475,296.3333333333333
25.444572455270503,296.6666666666667
25.444572455270503,297.0
25.27312938465653,297.3333333333333
25.444572455270503,297.6666666666667
25.444572455270503,298.0
25.27312938465653,298.3333333333333
25.10168631404256,298.6666666666667
25.27312938465653,299.0
25.10168631404256,299.3333333333333
25.616015525884475,299.6666666666667
25.444572455270503,300.0
25.444572455270503,300.3333333333333
25.27312938465653,300.6666666666667
25.27312938465653,301.0
25.10168631404256,301.3333333333333
25.10168631404256,301.6666666666667
25.10168631404256,302.0
25.10168631404256,302.3333333333333
25.444572455270503,302.6666666666667
24.930243243428585,303.0
25.10168631404256,303.3333333333333
25.10168631404256,303.6666666666667
25.10168631404256,304.0
25.10168631404256,304.3333333333333
25.27312938465653,304.6666666666667
25.10168631404256,305.0
25.10168631404256,305.3333333333333
25.10168631404256,305.6666666666667
25.27312938465653,306.0
25.10168631404256,306.3333333333333
24.930243243428585,306.6666666666667
24.930243243428585,307.0
25.27312938465653,307.3333333333333
25.10168631404256,307.6666666666667
24.930243243428585,308.0
25.27312938465653,308.3333333333333
24.930243243428585,308.6666666666667
25.10168631404256,309.0
24.758800172814613,309.3333333333333
24.758800172814613,309.6666666666667
25.10168631404256,310.0
24.930243243428585,310.3333333333333
25.10168631404256,310.6666666666667
24.758800172814613,311.0
25.10168631404256,311.3333333333333
25.10168631404256,311.6666666666667
25.10168631404256,312.0
25.10168631404256,312.3333333333333
24.930243243428585,312.6666666666667
24.930243243428585,313.0
24.930243243428585,313.3333333333333
24.930243243428585,313.6666666666667
25.10168631404256,314.0
24.41591403158667,314.3333333333333
24.930243243428585,314.6666666666667
